-0.51	-2.53	1.78	102.57	-17.31	6.08	0.16	0.3	0.18	25.78
0.49	0.41	-1.78	77.89	-9.32	-3.6	0.16	0.29	0.18	25.78
-2.81	-0.66	-0.99	51.55	-5.18	-5.79	0.17	0.3	0.17	25.78
2.01	1.44	-0.69	-0.29	21.75	3.61	0.16	0.3	0.17	25.78
1.06	2.09	-1.75	3.33	-4.75	14.1	0.16	0.3	0.17	25.78
1.24	-0.25	-0.22	-19.48	19.78	8.18	0.16	0.3	0.17	25.78
-1.04	-2.05	-1.55	-35.38	-2.92	-0.06	0.16	0.3	0.17	25.52
4.1	-2.72	0.02	20.4	-11.56	-6.42	0.16	0.29	0.17	25.78
-3.74	-1.85	0.99	-51.08	-28.23	1.24	0.17	0.29	0.17	25.52
-2.3	-0.43	-1.13	23.13	2.56	-6.2	0.17	0.29	0.18	25.52
-8.08	-5.3	-0.37	14.36	-5.42	-2.16	0.17	0.3	0.19	25.52
-0.02	-1.99	2.17	95.33	-9.96	-5.84	0.18	0.3	0.18	25.78
-2.59	4.36	1.79	10.02	-31.75	-7.18	0.17	0.29	0.17	25.78
-0.58	0.75	-2.4	-70.23	19.49	5.44	0.17	0.3	0.18	25.78
4.58	1.28	-1.96	28.31	-0.2	-4.24	0.17	0.29	0.19	25.52
2.51	1.45	-2.82	-50.72	-13.46	0.38	0.16	0.3	0.18	25.52
-2.5	-0.92	-1.97	-77.18	-13.34	11.95	0.17	0.29	0.18	25.52
2.05	2.78	2.09	111.59	-11.03	9.25	0.16	0.28	0.18	25.52
-1.63	-0.65	-0.17	-57.83	15.15	10.8	0.17	0.29	0.18	25.52
-0.48	-0.45	-1.41	-38.61	12.66	-1.89	0.17	0.29	0.18	25.52
-3.12	0.44	-0.89	-62.69	12.43	-5.5	0.17	0.29	0.18	25.52
-1.6	-2.99	2.31	3.01	-25.26	-2.78	0.17	0.28	0.17	25.52
1.57	3.82	-6.67	-63.21	-16.69	0.4	0.18	0.27	0.18	25.52
-0.1	-0.37	-0.7	18.87	13.69	12.15	0.16	0.28	0.18	25.52
1.31	-0.04	-0.59	2.13	-3.62	-0.52	0.17	0.28	0.18	25.52
-0.48	-0.44	-2.56	-13.24	15.59	8.09	0.17	0.3	0.17	25.52
2.46	4.69	-2.68	-20.46	7.8	4.93	0.17	0.3	0.17	25.52
-0.2	0.92	-0.91	4.63	2.79	5.65	0.18	0.31	0.16	25.52
0.72	-1.07	-1.08	-67.06	0.67	8.48	0.17	0.31	0.15	25.52
-1.75	0.8	0.45	4.47	-11.99	-4.41	0.17	0.31	0.16	25.52
1.5	2.7	0.04	2.85	-16.03	10.05	0.17	0.32	0.16	25.52
-3.19	-0.36	-2.49	-45.3	12.85	5.83	0.17	0.33	0.15	25.52
0.42	-0.23	-1.17	5.87	0.7	-9.71	0.16	0.33	0.15	25.52
0.16	-1.08	-1.67	-20.45	1.87	8.41	0.16	0.33	0.15	25.26
-0.49	-0.44	-0.92	3.27	-33.13	-13.44	0.16	0.33	0.15	25.26
0.28	-0.68	-0.83	9.94	12.5	14.59	0.16	0.33	0.16	25.52
6.3	1.35	-1.93	24.75	-15.62	-0.82	0.15	0.33	0.15	25.52
1.96	-1.45	-0.16	-28.77	1.92	10.13	0.16	0.33	0.15	25.52
1.67	0.63	-1.84	0.81	-14.57	-2.91	0.16	0.33	0.17	25.26
0.01	-0.26	-0.92	30.1	7.9	6.48	0.16	0.3	0.18	25.26
2.62	2.07	-2.16	31.55	3.07	-1.64	0.15	0.28	0.2	25.26
2.82	0.69	-0.82	111.09	-8.7	-0.32	0.14	0.26	0.21	25.26
3.8	0.01	0.49	49.99	-7.4	-11.23	0.16	0.26	0.2	25.26
-0.41	2.49	-2.76	-9.99	-6.15	3.05	0.16	0.26	0.2	25.26
-0.31	1.45	-2.78	33.8	13.73	6.25	0.16	0.27	0.19	25.26
1.74	1.16	-0.75	17.25	-3.18	5.69	0.17	0.25	0.2	25.26
-0.75	-0.86	-2.09	-45.9	-12.46	-2.81	0.17	0.24	0.2	25.26
1.23	-0.14	-2.16	26.06	-9.14	-0.56	0.18	0.27	0.19	25.26
3.33	-0.37	0.48	-5.19	-6.69	5.09	0.19	0.29	0.18	25
0.73	-3.55	-0.71	7.74	11.67	-4.03	0.2	0.29	0.18	25.26
-4.26	-2.33	0.9	34.98	8.72	7.44	0.21	0.29	0.17	25.26
-6.83	4.5	-1.18	-66.94	-11.4	3.4	0.21	0.29	0.18	25.26
0.25	0.78	-0.57	-15.2	5.51	4.66	0.18	0.28	0.19	25.26
-0.49	0.5	0	-61.15	12.85	17.44	0.16	0.26	0.19	25.26
0.32	-1.25	-1.64	5.71	-18.69	-7.05	0.17	0.26	0.19	25.26
-0.73	-0.68	0.31	44.14	-4.16	-1.03	0.17	0.26	0.19	25.78
1.11	-0.26	-1.13	-4.46	-15.35	-1.62	0.17	0.26	0.2	25.26
-7.02	-2.49	-2.69	-4.44	-23.97	-3.81	0.17	0.26	0.2	25.52
-0.77	3.23	1.27	23	-4.47	11.17	0.18	0.26	0.2	25
-0.47	-3.44	-2.64	46.54	-1.44	-12.82	0.18	0.25	0.2	25
-1.55	8.19	2.99	-78.9	-20.14	6.97	0.18	0.26	0.2	25
-1.13	-3.99	-1.2	15.82	-18.52	7.56	0.19	0.26	0.18	25
1.9	-0.38	-1.91	16.48	-7.32	11.43	0.19	0.26	0.18	25.26
0.44	1	-0.6	10.57	-19.21	-9.43	0.19	0.27	0.18	25
0.2	-3.93	-0.34	-11.95	21.37	6.7	0.19	0.28	0.18	24.74
1.76	4.76	1.29	-76.77	-20.56	-9.77	0.18	0.3	0.17	24.74
1.37	-7.49	-7.29	6.22	-2.06	28.47	0.19	0.31	0.16	24.74
-5.3	2.9	2.71	-11.45	-14.79	-8.73	0.19	0.33	0.16	24.74
-3.19	-0.87	-4.88	-47.2	13.71	-7.2	0.19	0.33	0.14	24.74
1.98	-1.83	-1.44	82.83	-9.09	-2.61	0.19	0.33	0.14	24.74
1.91	-2.12	-1.12	45.7	7.42	8.73	0.19	0.33	0.15	24.48
-0.7	-1.34	1.26	-16.49	18.1	6.67	0.17	0.33	0.15	24.74
0.85	3.55	-3.23	51.63	-8.14	-2.66	0.17	0.33	0.15	24.48
-4.22	-2.62	0.08	-41.61	11.89	19.27	0.18	0.31	0.16	24.74
0.8	1.19	4.36	-11.8	-1.87	41.96	0.19	0.29	0.18	24.48
0.29	-3.56	3.74	-3.03	-31.28	17.65	0.24	0.27	0.17	24.48
2.21	2.95	-0.22	59.82	-3.64	4.59	0.25	0.26	0.17	24.48
-0.37	2.85	-0.86	-9.77	-19.52	-13.83	0.24	0.26	0.17	24.48
-1.52	0.22	-0.73	-28.38	1.82	-17.67	0.23	0.26	0.17	24.48
-4.74	-2.06	0.37	-37.31	-20.34	-0.45	0.23	0.26	0.18	24.48
-0.51	-1.51	-0.64	12.63	-16.79	0.72	0.22	0.27	0.18	24.48
-1.11	0.43	-0.54	0.98	14.01	-1.65	0.21	0.27	0.17	24.48
-1.23	-0.18	-3.96	-59.49	-6.18	18.89	0.22	0.26	0.17	24.48
1.36	0.32	-1.67	27.95	-4.75	-5.83	0.21	0.26	0.18	24.48
0.57	2.68	-2.66	-4.78	-4.82	-1.94	0.21	0.26	0.18	24.48
0.1	-0.78	-0.97	-29.23	9.48	7.52	0.2	0.26	0.18	24.48
-2.55	-0.19	-0.95	53.62	1.62	-4.38	0.19	0.26	0.18	24.22
-0.89	-1.72	-0.73	1.44	4.24	19.33	0.2	0.26	0.18	24.48
-2.83	-3.33	1.35	-32.65	11.23	2.04	0.21	0.25	0.19	24.48
-1.13	-1.09	-1.68	-9.39	-13.48	19.37	0.22	0.25	0.2	24.48
1.25	-1.43	-1.52	71.24	-7.32	8.83	0.22	0.25	0.19	24.48
3.19	3.83	-0.83	9.68	-28.78	15.12	0.23	0.24	0.19	24.48
1.39	0.78	-0.8	-16.84	-17.7	15.06	0.26	0.24	0.18	24.48
0.45	-3.58	2.12	-2.5	-10.11	7.56	0.26	0.24	0.17	24.48
0.8	3.12	-1.85	-115.32	-27.59	3.54	0.27	0.25	0.17	24.48
0.81	2.83	-0.32	-13.99	-16	-1.78	0.28	0.25	0.17	24.48
-1.04	-2.09	-1.1	83.3	-27.35	1.81	0.29	0.25	0.16	24.48
-0.91	3.74	-4.49	16.76	8.65	-4.09	0.29	0.25	0.16	24.48
-0.12	-2.09	-0.8	-9.35	11.17	-6.85	0.28	0.26	0.15	24.48
-4.31	-2.91	-0.3	-120.63	4.59	4.96	0.28	0.26	0.16	24.48
5.59	0.93	1.35	49.06	-7.83	10.88	0.28	0.27	0.15	24.48
-3.71	-0.63	-3.67	40.5	-17.1	-24.14	0.28	0.26	0.15	24.48
1.26	-1.58	-2.34	-52.42	-2.91	13.42	0.29	0.26	0.15	24.48
-2.28	-1.94	-1.28	5.82	-0.53	-1.07	0.29	0.27	0.14	24.22
-1.54	-3.12	0.48	51.08	61.15	-11.93	0.26	0.27	0.15	24.22
-2.62	-3.47	-0.7	-29.46	43.51	0.16	0.21	0.28	0.18	24.48
3.61	-3.4	-2.52	11.93	0.61	-17.81	0.17	0.28	0.19	24.22
4.61	-0.56	-2.43	-28.95	-20.63	-3.43	0.15	0.28	0.19	24.22
0.51	-2.25	2.77	29.12	33.16	9.68	0.15	0.28	0.19	24.22
0.38	-3.88	-1.89	16.69	10.83	14.76	0.14	0.27	0.19	24.48
-0.57	-0.32	-1.6	50.42	-17.83	0.7	0.16	0.27	0.19	24.22
1.65	1.5	0.61	-22.57	4.37	8.01	0.17	0.26	0.18	24.22
1	0.98	-0.98	8.56	-13.25	-4.15	0.18	0.27	0.19	24.22
-2.5	-3.46	-2.71	22.84	0.56	1.39	0.19	0.26	0.18	24.22
-4.81	-3.95	-0.1	12.24	-32.9	2.53	0.23	0.26	0.19	24.22
0.36	0.94	-1.31	0.36	3.16	6.12	0.24	0.25	0.18	24.22
-0.32	-0.77	1.05	-2.57	10.74	7.22	0.22	0.25	0.18	24.22
-3.47	0.31	-6.96	-11.59	13.99	12.68	0.21	0.25	0.19	24.22
3.76	3.19	-1.86	-86.22	10.08	13.97	0.2	0.24	0.19	24.22
-1.92	5.88	-5.31	74.53	0.69	5.88	0.2	0.25	0.2	25
3.42	5.57	-4.07	38.75	15.57	16.61	0.21	0.25	0.18	25
-1.78	1.05	-1.67	-30.84	10.61	-0.32	0.2	0.25	0.19	25
-2.25	-5.18	-1.5	-69.56	25.42	-1.16	0.19	0.26	0.2	25
2.61	1.29	-1.47	-35.6	3.15	12.84	0.16	0.26	0.2	24.74
-0.91	-1.9	-0.19	4.41	1.29	2.63	0.17	0.25	0.2	25.26
1.48	-0.93	-1.52	11.25	-15.04	-6.02	0.17	0.25	0.2	25.26
0.23	0.74	-0.62	-28.45	-4.78	16.42	0.19	0.25	0.2	25.26
-0.99	-5.3	1.91	-18.69	2.41	-1.13	0.19	0.24	0.2	25
-1.28	0.32	-1.81	28.77	4.19	-12.03	0.19	0.24	0.21	24.22
1.26	1.27	1	-31.54	3.93	9.11	0.19	0.24	0.2	24.22
6.1	3.77	-0.88	-6.11	-7.25	-11.72	0.19	0.24	0.2	24.22
0.69	3.65	-3.56	35.07	-1.11	0.41	0.2	0.23	0.21	24.22
0.39	-3.56	0.5	-17.01	-11.99	-2.99	0.2	0.23	0.2	24.22
-1.83	-6.39	1.15	-23.48	7.98	-10.52	0.2	0.23	0.2	24.22
-2.92	-5.47	1.32	-54.24	5.3	9.08	0.2	0.24	0.21	24.22
4.17	0.13	-2.62	-12.13	-1.08	-5.99	0.19	0.24	0.21	24.22
-2.7	0.76	-5.83	-24.8	11.1	-14.69	0.19	0.24	0.2	24.74
1.58	-4.48	1.51	-75.8	-20.6	12.01	0.19	0.24	0.21	24.22
4.78	-3.15	1.31	-3.6	23.55	-10.91	0.19	0.22	0.21	25
-3.07	-1.8	-1.41	31.05	-9.08	37.7	0.19	0.23	0.2	25
2.03	1.14	-2.58	-53.02	-31.77	-5.73	0.19	0.23	0.2	24.22
0.99	2.99	-0.85	16.37	-14.21	-0.25	0.2	0.24	0.2	23.96
2.29	-2.94	-0.34	107.55	-4.82	5.25	0.2	0.23	0.2	23.96
3.94	-0.02	-2.41	46.27	24.03	8.93	0.2	0.23	0.21	23.96
1.84	-2.04	-2.26	-21.46	-5.28	15.8	0.2	0.23	0.2	24.22
-0.43	-1.17	-0.08	67.14	-3.05	15.26	0.21	0.23	0.19	23.96
1.48	-2.81	-1.34	44.46	-14.1	-10.49	0.21	0.23	0.19	23.96
-1.9	5.28	-3.74	-14.58	19.42	16.81	0.21	0.24	0.2	23.96
-3.52	1.13	-1.64	1.58	-23.29	-2.07	0.22	0.24	0.2	23.96
2.12	-0.63	1.09	116.65	-14.1	2.73	0.24	0.23	0.18	23.96
-0.1	-4.81	-7.92	128.13	-24.71	13.35	0.26	0.25	0.17	23.96
-0.15	1.15	-0.94	-78.44	0.14	-6.63	0.26	0.27	0.17	23.96
-3.24	-1.39	-2.38	-76.12	1.78	10.67	0.25	0.27	0.17	23.96
-0.45	-1.57	-6.95	40.15	-15.77	-0.45	0.25	0.28	0.16	23.96
-5.98	-3.09	-1.05	-1.47	20.61	30.39	0.25	0.28	0.16	23.7
-3.15	2.16	-8.95	22.79	-23.81	5.97	0.24	0.28	0.17	23.7
0.8	0.98	-1.62	9.12	-0.2	4.11	0.22	0.28	0.17	23.7
-1.1	1.83	-0.38	30.45	-13.23	4.5	0.22	0.29	0.17	23.7
1.03	1.57	-1.93	-25.22	1.17	10.81	0.22	0.29	0.18	23.7
-0.12	-1.88	0.71	-1.14	-7.11	-1.27	0.23	0.26	0.18	23.96
-1.66	-1.95	-0.93	21.24	16.64	12.3	0.23	0.25	0.19	23.96
-1	0.2	-1.41	-26.44	-3.48	12.98	0.22	0.25	0.19	23.96
-2.69	-1.15	-0.41	32.65	2.19	5.38	0.22	0.27	0.18	23.96
-0.69	-1.49	-0.71	-10.81	-0.39	-6.84	0.22	0.29	0.16	23.96
-1.14	2.28	-2.29	-51.97	-18.86	14.74	0.23	0.3	0.16	23.96
0.63	0.22	-0.46	10.14	-17.57	-4.78	0.24	0.29	0.15	23.96
0.81	0.72	-0.59	-3.48	3.85	-0.97	0.24	0.3	0.15	23.96
-0.52	-1.94	-0.6	27.91	-14.2	-10.35	0.23	0.31	0.14	23.96
-0.14	-3.25	0.33	58.08	-17.41	-9	0.24	0.31	0.15	23.96
-0.63	-0.33	-0.02	18.45	-16.28	-1.14	0.24	0.31	0.15	23.96
-0.41	-1.91	-0.09	-43.5	-5.6	-1.91	0.24	0.32	0.14	23.96
0.47	2.36	-3.1	-34.47	-4.58	-2.65	0.23	0.34	0.12	23.96
-0.12	0.82	-4.79	14.18	-11.89	-15.2	0.22	0.35	0.11	23.96
-1.33	2.63	-1.37	-50.18	-16.58	11.24	0.24	0.35	0.1	25
-0.32	-0.61	1.72	57.39	5.54	-9.49	0.24	0.35	0.1	25
0.19	-1.22	5.11	-12.51	3.11	4.1	0.23	0.36	0.11	24.74
-1.67	-1.53	-0.64	55.77	24.61	-19.27	0.15	0.32	0.16	25
1.28	-0.64	1.7	55.72	16.25	5.44	0.16	0.31	0.19	23.96
0.73	1.82	-0.47	-99.16	10.96	26.96	0.15	0.3	0.19	23.96
-1.26	-0.03	1.32	-139.21	16.21	68.12	0.17	0.29	0.2	23.7
-2.06	0.68	4.61	64.57	18.23	65.2	0.2	0.25	0.21	24.48
-1.17	-0.8	-3.18	-4.6	17.32	46.97	0.22	0.21	0.2	23.7
-0.59	2.17	-1.94	48.83	4.01	48.19	0.23	0.17	0.22	23.96
0.63	-1.85	-0.12	-40.36	-4.47	56.61	0.24	0.12	0.21	23.43
1.18	1.84	-2.49	2.43	-0.32	63.15	0.25	0.08	0.21	23.96
-2.62	1.91	-5.5	25.14	30.87	33.56	0.21	0.05	0.22	23.43
1.39	-3.3	-0.18	-7.28	15.88	45.61	0.17	0.03	0.22	23.43
1.44	-5.72	1.12	25.52	4.3	6.21	0.14	0.02	0.23	23.7
1.04	3.07	3.17	110.63	11.02	20.98	0.12	0	0.23	23.7
-2.36	4.94	-5.86	-28.57	-26.66	-20.58	0.12	-0.01	0.23	23.43
-3.3	-3	0.61	-20.12	-4.2	-6.46	0.12	0.02	0.22	23.43
-1.29	-4.71	-4.01	-39.4	9.98	20.52	0.11	0.02	0.23	23.43
0.31	-2.65	-1.02	7.54	-6.43	0.9	0.12	-0.01	0.22	23.7
1.29	-1.29	1.27	-34.29	20.6	7.68	0.12	-0.04	0.21	23.7
-0.55	-3.09	-2.62	11.5	-1	-14.43	0.12	-0.04	0.21	23.7
3.45	-0.74	0.82	-16.57	-5.07	7.58	0.12	-0.04	0.21	23.43
-3.82	-4.56	1.48	-36.01	-6.82	-10.07	0.12	-0.04	0.21	23.43
2.01	2.7	-5.05	5.64	10.08	32.39	0.13	-0.04	0.22	23.43
-0.05	-2.43	-1.17	-5.57	7.92	18.3	0.12	-0.04	0.21	23.43
-1.01	-1.29	-1.29	-47.71	0.79	14.29	0.12	-0.04	0.2	23.43
-3.08	-1.62	0.91	3.61	-12.96	-7.42	0.12	-0.05	0.2	23.43
1.4	0.81	-0.86	-10.18	-8.57	-10.78	0.12	-0.05	0.2	23.43
3.66	1.35	-1.29	-22.89	-53.55	11.56	0.17	-0.05	0.2	23.43
2.52	2.79	-4.24	2.03	-12.68	-5.92	0.2	-0.04	0.19	23.43
1.49	1.45	1.09	25.87	22.18	-1.05	0.14	-0.06	0.2	23.43
0.62	-2.14	-3.44	-28.09	9.02	13.73	0.14	-0.08	0.2	23.43
-1.31	-4.13	0.24	25.52	1.77	0.13	0.13	-0.08	0.19	23.43
-3.84	2.05	-0.51	62.96	-4.41	-9.11	0.14	-0.09	0.18	23.43
8.54	5.85	-3.07	22.07	-25.53	-9.05	0.15	-0.08	0.19	23.43
-5.47	-3.07	-2.87	-33.26	-0.96	-20.6	0.15	-0.06	0.2	23.43
0.11	-2.82	1.02	13.25	-15.96	4.92	0.16	-0.03	0.21	23.43
0.9	-4.23	2.51	-66	7.19	-10.26	0.16	-0.01	0.22	24.48
-1.19	-0.51	-4.24	59.48	40.21	0.87	0.1	-0.02	0.22	23.43
-2.29	-2.3	1.43	-21.04	29.64	-9	0.09	-0.03	0.22	23.17
-4.57	-5.32	-1.47	31.02	-18.13	-7.05	0.1	-0.03	0.22	23.43
0.99	-0.21	0.83	-7.03	-3.82	11.38	0.1	-0.04	0.21	23.43
0.63	-1.61	1.65	-47.63	-12.09	5.29	0.1	-0.04	0.22	23.43
0.38	1.54	-4.24	20.82	4.62	13.25	0.1	-0.05	0.2	23.17
-0.9	-0.72	0.9	78.61	-10.75	-3.33	0.1	-0.06	0.2	23.17
-0.66	-1.33	-4.3	16.27	2.72	2.57	0.09	-0.06	0.2	23.17
3.53	-2.5	1.19	88.56	-4.81	-19.81	0.09	-0.06	0.2	23.43
3.73	-1.25	-0.48	11.4	-27.69	1.34	0.08	-0.06	0.2	23.43
-1.14	-2.29	-2.42	15.86	-11.92	-6.21	0.07	-0.05	0.2	23.17
1.02	-0.62	-0.08	5.99	16.14	-0.65	0.08	-0.06	0.2	23.17
0.86	-2.64	3.01	36.98	-27.26	-1.29	0.08	-0.07	0.2	23.17
-0.91	0.5	-3.52	-14.69	-20.73	-4.34	0.09	-0.06	0.2	23.17
-3.08	-0.79	-2.02	35.51	-38.26	17.47	0.14	-0.06	0.19	23.17
0.9	5.2	-6.98	-18.71	-24.07	3.95	0.16	-0.06	0.19	22.91
1.67	0.9	-0.35	-7.98	-13.61	-0.17	0.18	-0.06	0.19	22.91
-1.52	-1.27	-6.32	-83.19	18.04	19.58	0.19	-0.07	0.18	23.17
2.77	-0.25	-1.59	-43.44	-3.04	-11.97	0.18	-0.07	0.18	22.91
3.2	-2.07	0.86	-19.75	6.56	9.9	0.18	-0.07	0.18	22.91
-2.6	3.33	-3.41	-8.86	2.16	31.4	0.17	-0.08	0.18	22.91
-1.39	-0.3	0.02	-14.69	-19.09	21.18	0.15	-0.08	0.19	22.91
-0.2	-0.91	-0.05	31.33	-7.78	30.51	0.12	-0.08	0.19	22.91
4.34	2.13	-2.28	32.45	-13.46	23.37	0.1	-0.08	0.19	22.91
1.21	0.87	1.2	-14	22.92	11.88	0.07	-0.09	0.19	22.91
-0.53	1.39	-5.44	-20.77	10.33	38.19	0.06	-0.07	0.21	22.91
-2.42	-2.33	-2.01	-29.4	15.95	19.26	0.05	-0.05	0.2	22.91
2.57	2.35	-1.2	-20.66	-27.33	-6.79	0.04	-0.05	0.21	22.65
-2.22	-4.22	-1.2	-25.84	-29.55	3.19	0.04	-0.07	0.2	22.65
-3.35	-0.76	-1.64	-5.34	12.01	7.38	0.04	-0.08	0.19	22.65
-2.03	-3.46	0.94	15.16	-17.89	-8.06	0.05	-0.05	0.2	22.65
-0.34	-0.23	-0.83	-36.8	-9.93	12.28	0.05	-0.04	0.21	22.65
2.26	2.38	-1.64	21.24	11.33	18.94	0.03	-0.02	0.21	22.91
0.08	-3.68	-1.14	-58.21	-2.66	-8.8	0.03	-0.01	0.22	22.91
-2.09	-0.15	-0.24	48.93	10.68	-4.61	0.03	-0.01	0.22	22.65
-2.77	-2.73	-2.5	30.51	18.52	3.06	0.02	-0.06	0.19	22.65
0.69	-1.27	-3.06	-15.4	-1.26	13.24	0.01	-0.09	0.18	22.91
-0.18	-1.67	0.61	-33.49	-11.99	-3.58	0.01	-0.09	0.17	22.91
0.33	-2.88	0.16	-98.44	-35.11	2.42	0.01	-0.09	0.18	22.91
0.35	-3.93	1.95	-26.82	-3.82	2.71	0.01	-0.07	0.2	22.91
1.66	-0.52	1.14	69.83	17.75	9.91	0.01	-0.08	0.19	22.65
-2.17	5.95	-7.84	-60.04	17.68	16.63	0.01	-0.08	0.19	22.91
-3.67	0.25	-0.48	6.47	6.31	7.76	0.01	-0.08	0.2	22.91
-1.03	-0.63	1.49	-27.19	-21.8	-0.1	0.01	-0.07	0.19	22.91
1.2	-1.92	0.43	1.62	-7.52	-1.42	0.01	-0.07	0.19	22.91
2.03	2.37	-1.83	42.2	-24.94	-9.63	0.01	-0.07	0.2	23.17
-1.54	-0.91	-0.6	36.47	11.72	-5.35	0.01	-0.07	0.19	22.91
-1.98	-1.12	0	13	6.61	-8.32	0.01	-0.07	0.2	22.91
0.66	1.34	-1.32	40.42	-10.06	4.76	0.02	-0.07	0.19	22.91
3.46	3.16	-1.2	-55.85	-9.95	-5.12	0.01	-0.05	0.21	22.91
-3.46	2.72	-1.75	14.51	7.44	1.87	0.01	-0.02	0.21	22.91
4.54	1.63	2.85	21.15	-26	5.37	0.02	-0.02	0.22	22.91
-0.68	3.09	0.2	20	-4.99	11.45	0.03	-0.03	0.21	22.91
2.38	3.35	-3.39	12.59	7.86	-14.54	0.03	-0.02	0.21	22.91
2.77	2.73	-1.83	32.94	11.02	15.13	0.03	-0.03	0.21	22.91
-2.33	-0.57	-0.8	5.5	-5.91	3.25	0	-0.03	0.21	22.91
2.47	-3.43	-1.04	32.66	-1.21	-4.3	0	-0.05	0.2	22.91
